Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
1,1,48.0,0,0,1754,5.0,5,5,5,4.0,4,4.0,5,5,5,5,3,5,5,67,74.0,1
0,1,59.0,0,0,2626,5.0,1,5,5,3.0,5,5.0,4,4,4,4,3,4,5,7,0.0,1
0,1,47.0,0,0,2389,5.0,5,5,5,3.0,4,4.0,5,5,5,4,5,5,5,72,60.0,1
0,1,64.0,0,0,2569,3.0,3,3,3,3.0,1,2.0,5,5,5,5,4,5,2,0,0.0,1
1,1,43.0,1,1,2462,3.0,4,3,1,3.0,3,3.0,5,2,5,5,3,5,3,0,0.0,0
0,0,21.0,0,1,1155,2.0,3,3,4,3.0,3,3.0,4,4,4,1,3,2,3,0,0.0,0
1,1,28.0,0,0,2307,2.0,2,2,2,5.0,5,5.0,5,4,2,4,4,5,5,2,8.0,1
0,1,55.0,0,0,2338,4.0,4,4,4,3.0,5,4.0,4,4,4,4,4,4,5,10,0.0,1
1,1,28.0,0,0,2465,5.0,5,5,5,5.0,5,5.0,1,2,4,4,5,4,5,0,18.0,1
1,1,19.0,1,1,116,5.0,4,0,3,2.0,0,2.0,2,3,2,3,1,3,2,0,0.0,1
0,1,34.0,0,0,2559,3.0,3,3,3,3.0,4,5.0,4,4,4,4,5,4,5,12,0.0,1
1,0,25.0,0,0,669,4.0,5,4,3,3.0,4,3.0,3,4,3,5,4,4,3,0,0.0,1
1,0,10.0,0,1,601,4.0,5,4,2,2.0,4,2.0,2,5,3,3,5,1,2,0,0.0,1
1,1,31.0,0,0,2454,1.0,1,1,1,5.0,5,5.0,4,5,5,4,5,3,5,14,5.0,1
0,1,45.0,0,0,2542,2.0,2,2,2,3.0,4,5.0,5,5,5,5,4,5,4,10,0.0,1
0,1,39.0,0,0,2475,4.0,4,4,4,4.0,3,4.0,4,4,4,4,2,4,2,17,0.0,1
0,1,40.0,0,0,3943,5.0,5,5,5,2.0,4,5.0,5,5,5,5,4,5,4,26,33.0,1
1,1,29.0,0,0,481,1.0,1,3,1,5.0,5,5.0,5,5,2,4,5,2,5,0,0.0,1
1,1,33.0,0,0,3988,1.0,1,2,1,5.0,5,5.0,5,5,5,5,3,4,5,0,0.0,1
1,1,22.0,1,1,1670,1.0,4,1,3,4.0,1,4.0,4,3,2,4,4,5,4,0,3.0,0
1,1,22.0,0,0,677,4.0,4,4,4,5.0,5,5.0,5,1,2,2,5,1,5,0,0.0,1
0,1,41.0,0,0,1464,3.0,3,3,3,3.0,4,4.0,5,5,5,5,4,5,5,0,54.0,1
0,0,26.0,0,1,370,3.0,5,3,5,3.0,3,3.0,3,3,2,1,2,1,3,0,0.0,0
1,1,38.0,0,0,3918,1.0,1,1,1,5.0,4,3.0,4,4,4,4,2,4,2,0,0.0,1
0,1,52.0,1,1,1721,2.0,5,2,4,2.0,4,4.0,3,3,4,4,4,5,4,302,314.0,0
0,1,43.0,1,1,369,5.0,3,5,3,5.0,5,5.0,5,2,4,3,3,3,5,0,0.0,1
1,1,35.0,0,1,592,2.0,2,2,2,2.0,2,2.0,2,2,5,4,4,3,2,0,45.0,0
0,1,39.0,1,1,328,0.0,4,0,4,1.0,0,5.0,1,4,4,2,3,2,1,12,0.0,1
0,1,67.0,0,0,221,4.0,4,4,4,2.0,4,1.0,4,4,4,5,5,4,4,85,101.0,1
1,1,44.0,0,0,682,3.0,3,3,3,3.0,4,4.0,4,4,4,4,3,4,5,30,23.0,1
1,1,38.0,0,1,1362,3.0,4,3,4,4.0,4,4.0,4,4,4,5,4,5,4,1,0.0,1
0,1,37.0,0,0,3979,3.0,5,5,5,3.0,1,4.0,4,4,4,4,2,4,3,7,5.0,1
0,1,24.0,0,0,331,4.0,4,2,4,3.0,4,3.0,3,1,3,3,5,3,3,2,0.0,1
0,1,44.0,0,0,3458,5.0,5,5,5,2.0,5,4.0,4,4,4,4,5,4,5,29,41.0,1
1,1,49.0,0,0,2758,2.0,2,2,2,5.0,4,4.0,5,5,5,5,4,5,5,2,13.0,1
0,1,43.0,0,0,3658,2.0,2,2,2,3.0,5,5.0,5,5,5,5,3,5,3,0,0.0,1
1,1,49.0,0,1,1105,5.0,4,4,4,4.0,5,5.0,5,2,1,3,4,5,5,0,0.0,1
0,1,44.0,0,0,2211,1.0,1,1,1,5.0,4,4.0,2,2,2,2,3,2,4,0,5.0,1
0,1,47.0,0,0,1660,3.0,1,1,1,5.0,4,5.0,4,4,4,4,3,4,4,0,0.0,1
1,1,39.0,0,0,2633,4.0,4,4,4,5.0,5,5.0,4,4,4,4,5,4,5,4,8.0,1
1,1,15.0,1,1,1235,0.0,5,0,5,2.0,0,2.0,2,4,5,4,3,5,2,4,1.0,1
1,1,69.0,0,1,109,4.0,3,4,3,4.0,4,4.0,4,3,1,1,5,2,4,11,4.0,1
1,1,44.0,0,0,1575,2.0,1,2,2,2.0,4,4.0,3,3,4,3,5,3,5,0,0.0,1
1,1,46.0,0,0,2852,3.0,3,4,3,4.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
0,1,57.0,0,0,471,5.0,4,5,5,5.0,5,5.0,4,3,5,5,5,4,5,150,159.0,1
0,1,61.0,0,0,421,4.0,4,4,4,3.0,5,2.0,3,3,3,3,5,3,5,0,0.0,1
0,1,59.0,0,0,108,3.0,3,3,3,3.0,5,4.0,5,5,5,4,4,5,5,0,0.0,1
0,1,44.0,0,0,3471,3.0,3,3,3,5.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
0,1,17.0,0,2,1121,5.0,5,5,5,5.0,5,4.0,5,5,4,5,1,5,5,0,0.0,1
0,1,68.0,1,1,372,5.0,4,5,1,2.0,4,4.0,4,4,5,4,3,4,3,0,4.0,1
1,1,35.0,0,0,3454,3.0,4,4,4,2.0,1,3.0,5,5,5,5,3,5,2,0,0.0,1
1,1,46.0,0,0,2475,1.0,1,1,1,3.0,5,4.0,5,5,5,5,4,5,3,2,0.0,1
1,0,41.0,0,1,567,4.0,0,4,3,2.0,4,2.0,2,4,4,4,5,4,2,26,35.0,0
1,1,26.0,0,0,2402,3.0,2,3,2,5.0,4,4.0,3,3,5,4,4,3,4,286,330.0,1
1,0,24.0,0,0,325,4.0,2,4,3,2.0,4,4.0,2,4,3,5,3,4,2,1,3.0,1
1,0,37.0,0,0,283,1.0,1,1,3,3.0,1,1.0,3,3,2,4,4,4,3,0,6.0,0
1,1,47.0,0,0,1797,1.0,1,1,1,4.0,4,4.0,2,2,2,2,3,2,4,0,4.0,1
1,1,44.0,0,0,337,3.0,3,3,3,2.0,4,5.0,4,4,5,4,3,4,5,8,0.0,1
1,1,27.0,0,0,2125,5.0,5,5,5,4.0,4,4.0,4,3,2,5,5,5,4,6,0.0,1
0,1,43.0,0,0,1770,5.0,5,5,5,5.0,5,4.0,4,4,4,4,4,4,3,17,8.0,1
0,1,59.0,0,0,2171,4.0,4,4,4,2.0,5,5.0,5,5,5,5,4,5,4,10,5.0,1
0,1,56.0,0,0,345,0.0,0,0,2,5.0,5,4.0,1,1,1,1,4,1,4,0,0.0,1
1,1,33.0,0,0,2279,3.0,3,3,3,4.0,4,4.0,4,4,5,4,5,4,4,26,24.0,1
1,1,23.0,0,0,2793,2.0,2,2,2,4.0,4,4.0,4,4,4,5,3,5,4,0,0.0,1
0,1,55.0,0,0,3787,5.0,5,3,5,5.0,5,5.0,4,4,4,4,3,4,3,121,121.0,1
1,1,43.0,0,2,416,5.0,1,1,1,5.0,5,5.0,5,4,2,5,1,4,5,0,0.0,1
0,1,33.0,0,0,3723,3.0,1,3,3,4.0,5,4.0,4,4,4,4,4,4,5,8,5.0,1
0,1,23.0,0,1,1091,4.0,1,1,1,4.0,4,4.0,4,4,3,5,5,1,4,0,28.0,1
0,0,24.0,0,1,862,5.0,5,5,1,5.0,3,3.0,3,1,4,5,3,2,3,181,180.0,1
1,1,43.0,0,0,345,5.0,2,5,5,2.0,5,5.0,5,5,5,5,3,5,5,0,0.0,1
1,1,41.0,0,0,1399,4.0,4,4,4,5.0,4,4.0,4,4,4,4,5,4,3,0,0.0,1
1,1,42.0,1,1,228,5.0,2,5,4,5.0,5,5.0,5,4,5,4,1,4,5,0,1.0,1
0,1,44.0,0,1,867,3.0,4,4,4,1.0,4,5.0,4,4,4,4,3,4,4,0,3.0,1
1,1,39.0,0,0,342,5.0,5,5,5,5.0,4,4.0,5,5,4,5,4,5,3,5,7.0,1
1,1,45.0,0,1,646,4.0,2,2,2,4.0,4,4.0,4,2,1,3,1,4,4,0,0.0,0
0,1,46.0,0,0,3570,4.0,4,5,4,5.0,1,4.0,3,3,4,3,5,3,5,0,0.0,1
1,1,26.0,0,0,780,3.0,3,3,3,2.0,2,2.0,2,2,1,1,4,4,2,33,24.0,1
0,1,23.0,0,0,1665,1.0,1,1,1,5.0,5,5.0,5,5,2,5,5,4,5,1,0.0,1
1,1,40.0,0,0,346,0.0,0,0,2,5.0,4,4.0,5,5,5,5,5,5,3,21,33.0,1
0,1,39.0,0,2,896,4.0,2,2,2,4.0,4,4.0,4,2,4,2,1,3,4,0,0.0,1
0,1,52.0,0,0,290,4.0,4,4,4,4.0,4,4.0,5,5,5,5,3,5,4,0,0.0,1
0,1,39.0,0,0,3968,5.0,5,3,5,3.0,5,5.0,5,5,5,5,3,5,4,0,0.0,1
1,1,54.0,0,0,1536,5.0,5,4,5,2.0,4,5.0,4,4,4,4,4,4,3,0,0.0,1
0,1,17.0,0,1,594,5.0,5,5,5,5.0,5,3.0,5,4,1,1,3,5,5,0,5.0,1
0,1,40.0,0,0,861,1.0,1,1,1,5.0,5,4.0,3,3,3,3,3,3,4,0,0.0,1
0,0,43.0,0,0,460,3.0,3,3,4,3.0,3,3.0,3,4,3,3,1,4,3,0,4.0,0
1,1,45.0,0,0,2155,4.0,5,4,4,2.0,4,4.0,5,5,5,5,5,5,5,37,56.0,1
1,1,50.0,1,2,1084,1.0,4,1,4,3.0,1,3.0,3,5,5,4,5,5,3,0,0.0,0
0,1,50.0,0,0,2750,2.0,2,2,2,2.0,5,4.0,4,4,4,4,3,4,3,6,0.0,1
1,1,56.0,0,0,501,5.0,5,3,5,4.0,5,4.0,5,5,5,5,5,5,5,0,0.0,1
1,1,48.0,0,0,308,0.0,0,0,5,2.0,5,5.0,4,4,4,4,5,4,4,0,0.0,1
0,1,23.0,0,0,3034,4.0,4,3,4,4.0,4,4.0,4,3,3,4,4,5,4,3,13.0,1
1,1,56.0,0,0,2533,0.0,0,0,3,2.0,4,4.0,2,2,2,2,3,2,3,9,7.0,1
0,1,55.0,0,0,867,2.0,2,3,2,3.0,5,5.0,4,4,4,4,5,4,3,0,0.0,1
1,1,30.0,0,0,704,4.0,4,2,4,4.0,4,4.0,4,3,5,4,4,5,4,0,0.0,1
0,1,22.0,0,0,3620,3.0,3,3,3,2.0,2,2.0,2,5,3,3,2,1,2,0,0.0,1
0,1,26.0,0,1,1050,0.0,4,0,4,5.0,4,5.0,5,3,4,5,5,2,5,0,0.0,1
0,1,59.0,0,0,1677,3.0,3,3,3,5.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
1,1,60.0,0,0,2609,3.0,3,3,3,4.0,4,5.0,4,4,4,4,3,4,4,3,0.0,1
1,1,39.0,0,0,2890,4.0,4,4,4,5.0,5,5.0,5,5,5,5,4,5,5,0,0.0,1
0,1,42.0,0,0,2331,2.0,2,2,2,4.0,4,2.0,4,4,4,4,3,4,3,0,0.0,1
0,1,51.0,0,0,3589,3.0,3,3,3,4.0,4,4.0,4,4,4,4,5,4,4,0,0.0,1
0,1,36.0,0,0,3669,4.0,4,4,4,4.0,4,4.0,4,4,5,4,3,4,5,0,0.0,1
0,1,28.0,0,0,719,2.0,4,4,4,4.0,2,2.0,2,1,1,4,2,4,2,0,0.0,0
1,1,51.0,0,0,3196,3.0,3,3,3,4.0,4,2.0,4,4,4,4,2,4,2,0,0.0,1
0,1,52.0,0,0,2633,2.0,2,2,2,4.0,5,4.0,3,3,4,3,4,3,5,0,0.0,1
1,0,28.0,0,0,1085,4.0,4,4,5,3.0,4,3.0,3,4,5,4,5,4,3,0,0.0,1
0,1,45.0,0,0,2640,3.0,3,3,3,4.0,4,4.0,3,5,3,4,4,5,4,1,0.0,1
0,1,56.0,0,0,689,4.0,4,4,4,3.0,4,5.0,4,4,4,4,5,4,5,0,0.0,1
1,1,31.0,0,0,251,4.0,4,4,4,5.0,5,5.0,5,5,2,5,4,5,5,10,0.0,1
1,1,23.0,0,0,2530,4.0,4,4,4,4.0,4,4.0,4,3,5,5,3,5,4,0,0.0,1
0,1,53.0,0,0,3193,1.0,1,1,1,5.0,5,4.0,4,4,3,4,5,4,4,0,0.0,1
1,1,34.0,0,0,308,4.0,4,4,4,5.0,4,4.0,5,5,5,5,3,5,3,0,0.0,1
1,1,50.0,0,1,192,4.0,2,2,2,4.0,4,4.0,4,3,2,5,4,4,4,6,0.0,1
0,1,46.0,0,0,3430,1.0,1,1,1,2.0,5,4.0,4,4,4,4,4,4,5,1,0.0,1
1,1,7.0,1,1,358,5.0,4,5,2,3.0,5,3.0,3,4,5,4,4,5,3,0,2.0,1
1,1,52.0,0,0,1861,5.0,5,5,5,4.0,4,4.0,3,3,3,3,3,3,3,0,0.0,1
0,1,36.0,0,1,589,5.0,4,4,4,5.0,5,5.0,5,5,3,3,2,2,5,0,0.0,1
0,1,53.0,0,0,944,2.0,2,2,2,4.0,4,4.0,5,5,5,5,4,5,5,0,0.0,1
0,1,43.0,0,0,2845,4.0,4,4,4,5.0,5,4.0,5,5,5,5,3,5,4,0,0.0,1
1,1,45.0,0,1,216,5.0,5,5,5,5.0,5,5.0,5,3,3,1,3,3,5,0,4.0,1
1,1,39.0,0,0,429,2.0,2,2,2,2.0,5,5.0,4,4,4,4,3,4,5,0,0.0,1
0,1,45.0,0,0,3956,0.0,0,0,4,4.0,3,5.0,3,3,3,3,3,3,4,2,4.0,1
0,1,47.0,0,1,236,4.0,5,5,5,2.0,3,1.0,4,4,4,4,3,4,4,0,0.0,1
0,0,24.0,0,1,679,5.0,5,5,3,2.0,5,2.0,2,4,3,4,5,5,2,0,0.0,1
1,1,44.0,0,0,3771,5.0,5,5,5,4.0,5,5.0,5,5,5,5,3,5,4,0,0.0,1
1,1,43.0,0,0,383,2.0,2,2,2,3.0,4,4.0,4,4,4,4,3,4,5,36,40.0,1
1,1,50.0,0,0,2043,4.0,4,4,4,2.0,4,4.0,5,5,5,5,3,5,5,0,0.0,1
0,1,60.0,1,1,641,3.0,4,5,3,4.0,5,5.0,3,3,5,4,5,3,3,2,4.0,1
0,1,43.0,0,0,920,1.0,4,4,4,2.0,4,4.0,1,1,1,1,4,1,3,0,0.0,0
1,1,55.0,0,1,433,5.0,2,2,2,5.0,5,5.0,5,3,2,3,2,2,5,0,0.0,1
0,1,8.0,1,2,1028,4.0,5,4,2,1.0,4,1.0,1,4,3,5,5,4,1,0,0.0,0
1,1,57.0,0,0,2704,5.0,5,5,5,4.0,3,3.0,3,2,4,4,3,4,3,10,12.0,1
0,1,52.0,0,0,2046,5.0,5,5,5,4.0,4,5.0,5,5,5,5,5,5,3,4,0.0,1
1,0,25.0,0,1,481,4.0,5,3,4,3.0,3,3.0,3,5,5,5,1,5,3,0,0.0,1
1,1,30.0,0,1,164,3.0,3,3,3,3.0,4,3.0,3,1,5,3,3,1,3,0,0.0,1
1,1,50.0,0,2,1105,4.0,4,4,4,4.0,4,4.0,4,5,2,5,3,5,4,0,3.0,1
0,0,48.0,0,0,1825,4.0,4,4,4,4.0,4,4.0,4,4,5,4,3,4,4,2,0.0,1
1,1,48.0,1,2,937,0.0,2,0,4,1.0,0,1.0,1,3,1,3,3,4,1,0,0.0,1
0,1,40.0,0,0,2704,3.0,3,2,3,5.0,5,5.0,3,2,5,4,5,5,5,7,0.0,1
0,1,46.0,0,0,403,5.0,5,5,5,1.0,4,5.0,4,4,4,4,1,4,3,0,0.0,1
1,1,49.0,0,0,3587,5.0,5,5,5,5.0,4,4.0,4,4,4,4,5,4,3,0,0.0,1
1,0,20.0,0,0,1005,4.0,3,4,4,1.0,4,1.0,1,4,5,4,5,5,1,0,0.0,1
0,1,38.0,0,0,1089,4.0,4,4,4,3.0,4,4.0,3,3,4,3,4,3,3,0,0.0,1
1,1,39.0,0,0,1679,4.0,1,4,4,1.0,5,4.0,5,5,5,4,2,5,1,0,0.0,1
1,1,30.0,0,0,305,0.0,0,0,1,5.0,5,5.0,5,3,5,5,5,5,5,17,17.0,1
0,1,22.0,0,0,2513,4.0,4,1,4,5.0,5,5.0,5,3,2,4,2,5,5,2,0.0,1
1,1,48.0,0,0,2894,5.0,5,5,5,4.0,4,4.0,4,4,4,4,4,4,3,0,11.0,1
1,1,34.0,1,1,841,4.0,2,4,4,4.0,4,3.0,1,3,4,3,3,4,3,166,174.0,0
0,1,35.0,0,0,1666,1.0,1,1,1,1.0,5,4.0,4,4,4,4,2,4,1,14,0.0,1
0,1,34.0,0,0,2248,2.0,2,2,2,4.0,1,4.0,5,5,5,5,4,5,4,0,0.0,1
1,1,20.0,1,1,594,4.0,5,4,4,4.0,4,4.0,3,3,2,5,4,4,4,170,158.0,0
1,1,47.0,0,0,3446,2.0,2,2,2,4.0,3,2.0,4,4,4,4,1,4,4,0,0.0,1
1,1,47.0,0,1,1476,4.0,4,4,4,4.0,4,4.0,4,4,3,1,1,4,4,0,2.0,1
1,1,55.0,0,0,1541,4.0,4,4,4,4.0,5,5.0,3,3,3,3,5,3,3,0,4.0,1
1,1,57.0,0,0,670,2.0,2,2,2,3.0,4,5.0,4,4,4,4,3,4,3,0,0.0,1
0,1,39.0,0,0,3985,2.0,2,3,2,5.0,4,5.0,4,4,4,4,4,4,5,0,0.0,1
0,1,30.0,0,0,1590,2.0,2,2,2,5.0,5,5.0,5,4,3,4,4,4,5,0,0.0,1
1,0,36.0,0,0,214,3.0,3,3,2,5.0,3,5.0,5,4,4,5,4,5,5,1,0.0,0
0,1,52.0,0,2,326,5.0,5,5,5,2.0,1,4.0,5,5,5,5,4,5,5,7,5.0,1
1,1,43.0,0,1,266,4.0,5,5,5,4.0,4,4.0,4,5,2,1,3,1,4,0,0.0,1
1,1,19.0,0,0,2411,3.0,3,3,3,3.0,3,3.0,3,5,4,4,3,5,3,23,14.0,1
1,0,32.0,0,1,209,3.0,5,2,4,4.0,2,4.0,4,2,5,3,1,3,4,0,0.0,0
0,1,43.0,0,0,2088,3.0,3,2,3,4.0,2,2.0,4,4,4,4,2,4,2,0,0.0,1
0,1,12.0,1,1,2133,4.0,5,4,2,5.0,4,3.0,5,3,1,5,4,4,5,2,0.0,1
0,1,54.0,0,0,2851,1.0,1,1,1,3.0,2,2.0,5,5,5,5,1,5,1,0,0.0,1
0,0,30.0,1,1,356,5.0,1,5,4,5.0,5,5.0,5,3,2,3,4,4,5,0,0.0,1
1,1,50.0,0,0,1701,3.0,3,3,3,2.0,4,4.0,5,5,5,5,5,5,5,0,0.0,1
1,1,65.0,1,1,358,4.0,4,4,4,4.0,4,4.0,4,5,2,5,4,5,4,0,0.0,1
0,1,48.0,0,0,3936,4.0,4,4,4,3.0,5,5.0,5,5,5,5,4,5,3,0,0.0,1
1,1,58.0,0,0,3313,3.0,3,3,3,3.0,5,5.0,4,4,4,4,5,4,4,46,35.0,1
0,1,34.0,0,0,1325,4.0,4,4,4,3.0,5,4.0,2,2,2,2,5,2,5,0,0.0,1
0,1,39.0,0,0,3291,2.0,2,5,2,4.0,5,4.0,4,4,4,4,4,4,3,20,1.0,1
0,1,57.0,0,0,192,3.0,3,4,3,2.0,5,4.0,3,3,4,5,4,3,5,37,36.0,1
1,1,49.0,0,0,600,5.0,5,5,5,3.0,5,4.0,4,4,4,4,3,4,5,0,0.0,1
1,1,59.0,0,0,187,3.0,3,3,3,4.0,4,4.0,5,5,5,5,3,5,3,0,0.0,1
1,1,54.0,0,0,192,5.0,5,5,5,3.0,5,5.0,5,5,4,4,5,5,4,0,0.0,1
1,1,46.0,0,0,2847,1.0,5,1,1,4.0,5,4.0,3,3,3,3,3,3,5,28,19.0,1
0,1,49.0,0,0,2866,3.0,4,3,3,1.0,1,5.0,3,3,3,3,4,3,5,0,13.0,1
0,1,51.0,0,0,3201,3.0,3,3,3,4.0,5,2.0,5,5,5,5,4,5,5,0,0.0,1
1,1,54.0,1,1,628,4.0,4,5,4,5.0,5,5.0,5,5,3,4,4,5,5,5,4.0,1
1,1,39.0,0,0,3548,2.0,2,2,2,2.0,4,4.0,4,4,4,4,4,4,3,2,0.0,1
1,1,58.0,0,0,356,5.0,5,5,5,3.0,4,4.0,5,5,5,5,5,5,3,1,0.0,1
0,1,52.0,0,0,2714,3.0,3,3,3,5.0,4,4.0,3,1,3,3,4,4,4,129,135.0,1
1,1,55.0,0,0,278,4.0,4,4,4,4.0,4,4.0,5,5,5,5,3,5,4,0,16.0,1
1,1,58.0,0,0,1590,5.0,5,5,5,2.0,3,5.0,4,4,4,4,3,4,3,29,7.0,1
0,1,57.0,0,0,1670,5.0,5,5,5,3.0,3,5.0,5,5,5,5,3,5,4,0,0.0,1
1,1,57.0,0,1,102,4.0,3,3,3,4.0,4,4.0,4,3,5,4,2,1,4,0,0.0,1
0,1,52.0,1,0,2586,0.0,1,0,2,1.0,2,2.0,1,1,0,1,2,1,3,0,0.0,1
0,0,21.0,0,1,817,4.0,4,4,3,4.0,4,4.0,4,3,4,2,1,5,4,84,109.0,1
0,0,37.0,0,0,164,2.0,2,2,4,3.0,2,3.0,3,3,5,5,3,4,3,63,60.0,1
0,1,52.0,0,0,545,5.0,5,5,5,5.0,5,4.0,3,3,3,3,4,3,5,0,0.0,1
0,0,44.0,0,0,284,3.0,3,3,3,3.0,3,4.0,3,5,5,5,4,4,3,0,23.0,0
0,1,28.0,0,1,489,5.0,5,5,5,5.0,5,5.0,5,4,5,1,2,4,5,0,2.0,1
0,1,37.0,0,1,925,4.0,4,4,4,4.0,5,4.0,4,2,2,2,4,5,4,0,0.0,1
1,1,50.0,0,2,986,2.0,2,2,2,2.0,2,2.0,2,3,2,1,3,2,2,18,0.0,1
0,1,50.0,0,0,2493,2.0,2,2,2,2.0,5,4.0,5,5,5,5,5,5,5,0,1.0,1
1,1,42.0,0,0,2140,1.0,1,4,1,3.0,2,3.0,4,4,4,4,4,4,5,6,30.0,1
0,1,47.0,0,0,1528,0.0,0,0,3,2.0,5,4.0,4,4,1,1,3,4,5,0,0.0,1
1,1,31.0,0,1,200,0.0,0,0,1,4.0,0,4.0,4,3,1,5,2,5,4,0,0.0,1
1,1,56.0,1,1,148,4.0,1,4,3,4.0,4,4.0,4,1,4,3,3,3,4,0,0.0,1
1,1,63.0,1,1,140,5.0,3,5,4,5.0,5,5.0,5,4,5,2,2,5,5,0,0.0,1
0,1,44.0,0,0,2669,3.0,3,3,3,2.0,4,4.0,4,4,4,4,4,4,4,50,38.0,1
0,1,59.0,0,0,1105,3.0,3,3,3,4.0,5,4.0,3,3,3,3,4,3,3,23,15.0,1
1,1,42.0,0,0,3941,3.0,3,3,3,5.0,5,4.0,3,3,4,3,5,3,3,0,0.0,1
1,1,45.0,0,0,651,5.0,5,5,5,4.0,4,5.0,5,5,5,5,2,5,3,0,0.0,1
0,1,42.0,1,1,1892,4.0,5,4,2,2.0,1,5.0,2,2,4,2,4,2,2,0,0.0,1
0,1,43.0,0,0,862,3.0,3,3,3,5.0,4,5.0,3,3,3,3,5,3,4,10,0.0,1
0,1,36.0,0,1,900,5.0,4,4,4,5.0,5,5.0,5,2,5,4,4,5,5,88,62.0,1
1,1,43.0,0,1,868,2.0,4,4,4,2.0,3,2.0,3,1,4,3,2,2,2,315,307.0,0
0,1,55.0,0,0,2809,1.0,1,5,1,4.0,5,4.0,4,4,4,4,3,4,5,106,93.0,1
1,1,49.0,0,0,1816,2.0,2,4,2,2.0,5,4.0,5,5,5,5,5,5,3,0,0.0,1
0,0,23.0,0,0,759,5.0,0,5,4,4.0,5,4.0,4,5,3,5,5,4,4,0,0.0,1
0,1,47.0,0,0,992,4.0,1,4,4,3.0,5,4.0,5,5,5,5,5,5,5,0,11.0,1
1,0,27.0,0,0,157,1.0,1,1,4,5.0,1,5.0,5,3,3,4,3,4,5,0,13.0,0
1,1,31.0,0,0,1951,3.0,3,2,3,4.0,4,4.0,4,4,3,4,5,5,4,0,0.0,1
1,1,17.0,0,2,1306,1.0,3,3,3,1.0,1,2.0,1,1,3,4,1,4,1,0,0.0,0
0,1,67.0,1,1,417,1.0,3,1,4,3.0,4,4.0,4,4,1,4,5,4,4,23,16.0,0
1,1,64.0,0,0,328,0.0,0,0,1,2.0,5,4.0,5,5,5,5,2,5,1,0,0.0,1
1,1,50.0,0,0,331,5.0,5,5,5,5.0,4,4.0,5,5,5,5,5,5,3,8,43.0,1
0,1,14.0,1,1,604,2.0,2,2,4,5.0,2,5.0,5,1,4,3,4,3,5,0,2.0,0
0,0,26.0,0,0,954,5.0,5,5,4,3.0,5,2.0,3,5,5,3,3,4,3,0,0.0,1
0,1,18.0,1,1,550,0.0,3,0,1,3.0,0,5.0,3,2,3,4,2,1,3,0,0.0,1
1,1,39.0,0,0,896,4.0,4,4,4,3.0,4,1.0,5,5,5,5,3,5,4,50,47.0,1
1,1,30.0,0,0,3520,5.0,5,5,5,5.0,5,4.0,5,4,3,5,3,5,5,5,0.0,1
1,1,36.0,0,0,1262,2.0,2,5,2,4.0,5,4.0,5,5,5,5,4,5,3,14,0.0,1
1,1,55.0,0,0,2134,3.0,3,3,3,5.0,4,5.0,5,5,5,5,3,5,5,30,24.0,1
0,1,38.0,0,0,2504,1.0,1,1,1,3.0,4,4.0,5,5,5,5,4,5,4,0,0.0,1
1,1,67.0,1,1,2504,4.0,5,4,1,4.0,4,4.0,4,5,5,5,4,4,4,0,0.0,1
1,0,41.0,0,0,315,5.0,5,5,5,1.0,5,2.0,1,4,4,5,5,4,1,0,6.0,1
0,1,40.0,0,0,1876,2.0,2,2,2,4.0,4,4.0,4,4,4,4,4,4,3,0,0.0,1
1,1,54.0,0,0,903,4.0,4,4,4,4.0,4,4.0,4,4,4,4,5,4,3,0,0.0,1
1,0,29.0,0,0,919,4.0,4,4,3,5.0,4,5.0,5,3,2,4,3,4,5,4,0.0,1
0,1,48.0,0,0,2745,4.0,4,4,4,4.0,4,5.0,4,4,4,4,5,4,3,0,0.0,1
0,1,48.0,0,0,2701,3.0,4,4,4,5.0,4,5.0,5,5,5,5,1,5,1,5,0.0,1
0,1,55.0,0,0,3138,5.0,5,5,5,4.0,5,4.0,5,5,5,5,5,5,3,0,0.0,1
1,1,28.0,0,0,2440,3.0,3,3,3,4.0,4,4.0,4,5,1,1,3,2,4,0,0.0,1
1,1,37.0,1,1,190,5.0,1,5,1,5.0,5,5.0,5,2,2,2,1,1,5,0,0.0,1
0,0,23.0,0,1,479,2.0,0,2,4,5.0,2,5.0,5,3,1,2,1,3,5,0,0.0,0
0,1,51.0,0,0,2133,1.0,1,1,1,5.0,3,5.0,5,5,5,5,3,5,3,31,38.0,1
0,0,24.0,0,1,500,1.0,0,1,4,3.0,1,3.0,3,3,4,5,5,5,3,67,65.0,0
1,1,60.0,0,0,2165,4.0,4,4,4,3.0,4,4.0,5,5,5,5,3,5,4,60,98.0,1
0,1,56.0,0,0,1599,4.0,4,4,4,4.0,4,4.0,5,5,4,5,5,5,5,0,5.0,1
0,1,37.0,0,2,989,5.0,3,4,3,5.0,5,5.0,5,5,2,3,4,4,5,0,0.0,1
